"","ID","Module","RepeatInSess","CorrectDiag","SelectedDiag","Correct","respRT","Confidence","Session","DataSet","Expertise"
"60953",56251893,1,3,40,NA,1,13240.299999997,5,2,3,2
"60954",56251893,1,3,13,NA,1,9903.70000000298,3,2,3,2
"60955",56251893,1,3,6,NA,0,13495.099999994,2,2,3,2
"60956",56251893,1,3,35,NA,1,8362.69999998808,4,2,3,2
"60957",56251893,1,3,24,NA,1,13136.299999997,2,2,3,2
"60958",56251893,1,3,34,NA,1,8400.90000000596,4,2,3,2
"60959",56251893,1,3,26,NA,1,13604.799999997,3,2,3,2
"60960",56251893,1,3,12,NA,1,14281,2,2,3,2
"60961",56251893,1,3,38,NA,0,16923.099999994,1,2,3,2
"60962",56251893,1,3,14,NA,1,10821.400000006,3,2,3,2
"60963",56251893,1,3,19,NA,1,7768.20000000298,4,2,3,2
"60964",56251893,1,3,10,NA,1,9325.79999999702,4,2,3,2
"60965",56251893,1,3,32,NA,0,7498.60000000894,2,2,3,2
"60966",56251893,1,1,26,NA,1,8763.09999999404,4,2,3,2
"60967",56251893,1,1,1,NA,1,7857.60000000894,4,2,3,2
"60968",56251893,1,1,27,NA,1,7031.30000001192,4,2,3,2
"60969",56251893,1,1,19,NA,1,6115,4,2,3,2
"60970",56251893,1,1,12,NA,0,7314.79999999702,4,2,3,2
"60971",56251893,1,1,41,NA,1,5575.29999999702,4,2,3,2
"60972",56251893,1,1,35,NA,1,16648.5,2,2,3,2
"60973",56251893,1,1,40,NA,1,13091,3,2,3,2
"60974",56251893,1,1,13,NA,0,16494.700000003,1,2,3,2
"60975",56251893,1,1,9,NA,1,11491.799999997,2,2,3,2
"60976",56251893,1,1,22,NA,1,6910.40000000596,4,2,3,2
"60977",56251893,1,1,20,NA,0,19465.1000000089,1,2,3,2
"60978",56251893,1,1,24,NA,0,9561.79999999702,3,2,3,2
"60979",56251893,1,1,47,NA,1,4549,5,2,3,2
"60980",56251893,1,1,2,NA,1,7741.79999999702,4,2,3,2
"60981",56251893,1,1,46,NA,1,5728.69999998808,5,2,3,2
"60982",56251893,1,1,21,NA,1,16649.599999994,2,2,3,2
"60983",56251893,1,1,17,NA,1,7980.59999999404,3,2,3,2
"60984",56251893,1,1,3,NA,1,9071.5,3,2,3,2
"60985",56251893,1,1,44,NA,1,3660.70000000298,5,2,3,2
"60986",56251893,1,1,8,NA,1,16382.5,2,2,3,2
"60987",56251893,1,1,30,NA,1,13005.200000003,4,2,3,2
"60988",56251893,1,1,11,NA,1,7913.5,2,2,3,2
"60989",56251893,1,1,10,NA,1,11604.099999994,2,2,3,2
"60990",56251893,1,1,32,NA,1,6443.59999999404,2,2,3,2
"60991",56251893,1,1,29,NA,1,3355.5,4,2,3,2
"60992",56251893,1,1,43,NA,1,13878.700000003,2,2,3,2
"60993",56251893,1,1,6,NA,1,10625.1000000089,3,2,3,2
"60994",56251893,1,1,16,NA,1,15866,2,2,3,2
"60995",56251893,1,1,33,NA,1,3990.89999999106,4,2,3,2
"60996",56251893,1,1,23,NA,0,12179.900000006,2,2,3,2
"60997",56251893,1,1,15,NA,0,13769.5,3,2,3,2
"60998",56251893,1,1,14,NA,1,5910.59999999404,4,2,3,2
"60999",56251893,1,1,42,NA,1,6612.69999998808,4,2,3,2
"61000",56251893,1,1,36,NA,1,10351.299999997,4,2,3,2
"61001",56251893,1,1,38,NA,1,23419.8999999911,1,2,3,2
"61002",56251893,1,1,18,NA,1,6934.70000000298,4,2,3,2
"61003",56251893,1,1,5,NA,0,18229.8999999911,1,2,3,2
"61004",56251893,1,1,28,NA,1,5003.60000000894,4,2,3,2
"61005",56251893,1,1,31,NA,1,10622.200000003,3,2,3,2
"61006",56251893,1,1,25,NA,1,11958.5,3,2,3,2
"61007",56251893,1,1,34,NA,1,12373,3,2,3,2
"61008",56251893,1,1,45,NA,1,4737.40000000596,4,2,3,2
"61009",56251893,1,1,37,NA,1,16688.599999994,2,2,3,2
"61010",56251893,1,1,7,NA,0,0,0,2,3,2
"61011",56251893,1,1,39,NA,1,5532.29999999702,4,2,3,2
"61012",56251893,1,1,4,NA,1,11962.5,3,2,3,2
"61013",56251893,1,1,10,NA,0,12713.8999999762,4,3,3,2
"61014",56251893,1,1,33,NA,1,5769.79999995232,4,3,3,2
"61015",56251893,1,1,35,NA,1,10283.0999999046,4,3,3,2
"61016",56251893,1,1,44,NA,1,3761.89999997616,5,3,3,2
"61017",56251893,1,1,21,NA,1,11266.1000000238,4,3,3,2
"61018",56251893,1,1,32,NA,1,8690.69999992847,4,3,3,2
"61019",56251893,1,1,17,NA,0,17722.8999999762,3,3,3,2
"61020",56251893,1,1,9,NA,1,4454.69999992847,4,3,3,2
"61021",56251893,1,1,28,NA,1,3667.79999995232,5,3,3,2
"61022",56251893,1,1,36,NA,1,4741.5,4,3,3,2
"61023",56251893,1,1,47,NA,1,9081.89999997616,3,3,3,2
"61024",56251893,1,1,1,NA,1,13882.2000000477,3,3,3,2
"61025",56251893,1,1,14,NA,1,5487.90000009537,4,3,3,2
"61026",56251893,1,1,2,NA,1,16163.2000000477,3,3,3,2
"61027",56251893,1,1,8,NA,1,15599.3999999762,3,3,3,2
"61028",56251893,1,1,45,NA,1,11029.3999999762,3,3,3,2
"61029",56251893,1,1,20,NA,0,15066,2,3,3,2
"61030",56251893,1,1,24,NA,0,15540.8000000715,2,3,3,2
"61031",56251893,1,1,18,NA,1,3883.29999995232,4,3,3,2
"61032",56251893,1,1,38,NA,0,10882.4000000954,3,3,3,2
"61033",56251893,1,1,30,NA,1,3746.5,5,3,3,2
"61034",56251893,1,1,22,NA,1,6550,4,3,3,2
"61035",56251893,1,1,42,NA,1,8562.60000002384,4,3,3,2
"61036",56251893,1,1,39,NA,1,14893.5,3,3,3,2
"61037",56251893,1,1,46,NA,1,2659.79999995232,5,3,3,2
"61038",56251893,1,1,43,NA,0,8393.39999997616,4,3,3,2
"61039",56251893,1,1,25,NA,1,11746.3000000715,2,3,3,2
"61040",56251893,1,1,29,NA,1,6191.5,4,3,3,2
"61041",56251893,1,1,34,NA,1,10120.7999999523,3,3,3,2
"61042",56251893,1,1,27,NA,1,8470.30000007153,3,3,3,2
"61043",56251893,1,1,26,NA,1,5020.69999992847,5,3,3,2
"61044",56251893,1,1,15,NA,1,9575,3,3,3,2
"61045",56251893,1,1,37,NA,1,7979.5,4,3,3,2
"61046",56251893,1,1,19,NA,1,4232.39999997616,4,3,3,2
"61047",56251893,1,1,3,NA,1,15626.5,3,3,3,2
"61048",56251893,1,1,16,NA,1,6597.60000002384,4,3,3,2
"61049",56251893,1,1,6,NA,1,3705.10000002384,4,3,3,2
"61050",56251893,1,1,12,NA,1,9374.39999997616,4,3,3,2
"61051",56251893,1,1,40,NA,1,13337,4,3,3,2
"61052",56251893,1,1,7,NA,1,8749.10000002384,2,3,3,2
"61053",56251893,1,1,11,NA,1,9494.79999995232,3,3,3,2
"61054",56251893,1,1,4,NA,1,3774.70000004768,5,3,3,2
"61055",56251893,1,1,41,NA,1,9334.5,4,3,3,2
"61056",56251893,1,1,31,NA,1,8070.39999997616,4,3,3,2
"61057",56251893,1,1,23,NA,1,12992.6000000238,3,3,3,2
"61058",56251893,1,1,13,NA,1,15850.2999999523,2,3,3,2
"61059",56251893,1,1,5,NA,1,4317.5,4,3,3,2
"61060",56578088,1,1,17,NA,0,16085,1,1,3,2
"61061",56578088,1,1,9,NA,1,5074.99999999999,1,1,3,2
"61062",56578088,1,1,26,NA,1,5562,1,1,3,2
"61063",56578088,1,1,35,NA,0,16043,1,1,3,2
"61064",56578088,1,1,14,NA,0,9104.99999999999,1,1,3,2
"61065",56578088,1,1,7,NA,1,6854.00000000001,1,1,3,2
"61066",56578088,1,1,40,NA,1,9732,1,1,3,2
"61067",56578088,1,1,12,NA,1,11705,1,1,3,2
"61068",56578088,1,1,3,NA,0,12048,1,1,3,2
"61069",56578088,1,1,25,NA,1,7189,1,1,3,2
"61070",56578088,1,1,16,NA,1,7581,1,1,3,2
"61071",56578088,1,1,33,NA,1,7991,1,1,3,2
"61072",56578088,1,1,45,NA,0,13856,1,1,3,2
"61073",56578088,1,1,38,NA,1,15726,1,1,3,2
"61074",56578088,1,1,32,NA,0,15847,1,1,3,2
"61075",56578088,1,1,23,NA,1,14452,1,1,3,2
"61076",56578088,1,1,41,NA,1,4154,1,1,3,2
"61077",56578088,1,1,2,NA,1,8133,1,1,3,2
"61078",56578088,1,1,39,NA,0,16325,1,1,3,2
"61079",56578088,1,1,11,NA,1,5845,1,1,3,2
"61080",56578088,1,1,37,NA,1,13439,1,1,3,2
"61081",56578088,1,1,6,NA,1,7400,1,1,3,2
"61082",56578088,1,1,5,NA,1,11254,1,1,3,2
"61083",56578088,1,1,42,NA,1,16045,1,1,3,2
"61084",56578088,1,1,4,NA,1,4370,1,1,3,2
"61085",56578088,1,1,27,NA,0,7861,1,1,3,2
"61086",56578088,1,1,8,NA,0,17310,1,1,3,2
"61087",56578088,1,1,29,NA,1,5556,1,1,3,2
"61088",56578088,1,1,1,NA,0,12145,1,1,3,2
"61089",56578088,1,1,13,NA,1,9597,1,1,3,2
"61090",56578088,1,1,22,NA,1,9122,1,1,3,2
"61091",56578088,1,1,15,NA,1,9462,1,1,3,2
"61092",56578088,1,1,47,NA,1,6201,1,1,3,2
"61093",56578088,1,1,24,NA,1,7073,1,1,3,2
"61094",56578088,1,1,44,NA,1,10322,1,1,3,2
"61095",56578088,1,1,20,NA,0,12393,1,1,3,2
"61096",56578088,1,1,18,NA,1,8566,1,1,3,2
"61097",56578088,1,1,21,NA,1,7602,1,1,3,2
"61098",56578088,1,1,43,NA,1,7363,1,1,3,2
"61099",56578088,1,1,30,NA,1,4149,1,1,3,2
"61100",56578088,1,1,19,NA,1,5183.00000000012,1,1,3,2
"61101",56578088,1,1,34,NA,1,8692,1,1,3,2
"61102",56578088,1,1,46,NA,1,3103,1,1,3,2
"61103",56578088,1,1,28,NA,1,3379,1,1,3,2
"61104",56578088,1,1,31,NA,1,8851,1,1,3,2
"61105",56578088,1,1,10,NA,0,10724.9999999999,1,1,3,2
"61106",56578088,1,1,36,NA,1,8227,1,1,3,2
"61107",56578088,1,2,5,NA,1,8082,1,1,3,2
"61108",56578088,1,2,33,NA,0,7091,1,1,3,2
"61109",56578088,1,2,23,NA,1,6227,1,1,3,2
"61110",56578088,1,2,16,NA,1,4875,1,1,3,2
"61111",56578088,1,2,7,NA,1,4170.00000000001,1,1,3,2
"61112",56578088,1,2,12,NA,1,4144,1,1,3,2
"61113",56578088,1,2,15,NA,1,6524,1,1,3,2
"61114",56578088,1,2,9,NA,1,5110,1,1,3,2
"61115",56578088,1,2,41,NA,1,4026.00000000001,1,1,3,2
"61116",56578088,1,2,18,NA,1,5589.99999999999,1,1,3,2
"61117",56578088,1,2,45,NA,1,8845.99999999999,1,1,3,2
"61118",56578088,1,2,31,NA,0,8881,1,1,3,2
"61119",56578088,1,2,42,NA,1,8686,1,1,3,2
"61120",56578088,1,2,19,NA,1,2692,1,1,3,2
"61121",56578088,1,2,24,NA,1,10014,1,1,3,2
"61122",56578088,1,2,47,NA,1,13364,1,1,3,2
"61123",56578088,1,2,22,NA,1,4101,1,1,3,2
"61124",56578088,1,2,34,NA,1,7995,1,1,3,2
"61125",56578088,1,2,43,NA,1,3801,1,1,3,2
"61126",56578088,1,2,14,NA,1,5514,1,1,3,2
"61127",56578088,1,2,37,NA,0,8493,1,1,3,2
"61128",56578088,1,2,40,NA,1,6532,1,1,3,2
"61129",56578088,1,2,20,NA,1,2830,1,1,3,2
"61130",56578088,1,2,32,NA,0,13163,1,1,3,2
"61131",56578088,1,2,28,NA,1,2672.00000000006,1,1,3,2
"61132",56578088,1,2,4,NA,1,3096.00000000006,1,1,3,2
"61133",56578088,1,2,2,NA,1,10958,1,1,3,2
"61134",56578088,1,2,11,NA,1,8446.00000000006,1,1,3,2
"61135",56578088,1,2,38,NA,0,6028,1,1,3,2
"61136",56578088,1,2,1,NA,1,8897,1,1,3,2
"61137",56578088,1,2,25,NA,1,8597,1,1,3,2
"61138",56578088,1,2,46,NA,1,4800.99999999994,1,1,3,2
"61139",56578088,1,2,3,NA,0,11500,1,1,3,2
"61140",56578088,1,2,44,NA,1,4647.99999999994,1,1,3,2
"61141",56578088,1,2,30,NA,1,5245,1,1,3,2
"61142",56578088,1,2,10,NA,1,7775.99999999994,1,1,3,2
"61143",56578088,1,2,36,NA,1,5066,1,1,3,2
"61144",56578088,1,2,13,NA,1,9744.00000000006,1,1,3,2
"61145",56578088,1,2,6,NA,1,3843.00000000006,1,1,3,2
"61146",56578088,1,2,17,NA,1,4646,1,1,3,2
"61147",56578088,1,2,39,NA,1,11027,1,1,3,2
"61148",56578088,1,2,29,NA,1,3661,1,1,3,2
"61149",56578088,1,2,35,NA,1,4287.00000000006,1,1,3,2
"61150",56578088,1,2,26,NA,1,4430,1,1,3,2
"61151",56578088,1,2,21,NA,1,4233,1,1,3,2
"61152",56578088,1,2,8,NA,1,6168,1,1,3,2
"61153",56578088,1,2,27,NA,1,7488,1,1,3,2
"61154",57799221,1,1,9,NA,0,8631,2,1,3,2
"61155",57799221,1,1,42,NA,1,6081.99999999999,4,1,3,2
"61156",57799221,1,1,23,NA,0,9482,1,1,3,2
"61157",57799221,1,1,13,NA,1,10482,2,1,3,2
"61158",57799221,1,1,12,NA,1,10717,3,1,3,2
"61159",57799221,1,1,41,NA,1,5149,4,1,3,2
"61160",57799221,1,1,3,NA,0,10133,3,1,3,2
"61161",57799221,1,1,27,NA,1,11566,4,1,3,2
"61162",57799221,1,1,17,NA,1,10715,2,1,3,2
"61163",57799221,1,1,4,NA,1,6465,5,1,3,2
"61164",57799221,1,1,37,NA,1,6815,5,1,3,2
"61165",57799221,1,1,32,NA,0,9166,4,1,3,2
"61166",57799221,1,1,28,NA,1,14498,4,1,3,2
"61167",57799221,1,1,34,NA,1,5864,5,1,3,2
"61168",57799221,1,1,6,NA,1,8099,3,1,3,2
"61169",57799221,1,1,10,NA,0,15348.9999999999,3,1,3,2
"61170",57799221,1,1,35,NA,0,24711,1,1,3,2
"61171",57799221,1,1,24,NA,0,15749,3,1,3,2
"61172",57799221,1,1,45,NA,1,4082,5,1,3,2
"61173",57799221,1,1,2,NA,0,13449,4,1,3,2
"61174",57799221,1,1,11,NA,1,10050.0000000001,4,1,3,2
"61175",57799221,1,1,21,NA,1,7215,3,1,3,2
"61176",57799221,1,1,1,NA,1,9166,4,1,3,2
"61177",57799221,1,1,7,NA,0,6033,4,1,3,2
"61178",57799221,1,1,14,NA,1,4148.00000000012,5,1,3,2
"61179",57799221,1,1,15,NA,1,7016,5,1,3,2
"61180",57799221,1,1,20,NA,0,8400,3,1,3,2
"61181",57799221,1,1,30,NA,1,2933,5,1,3,2
"61182",57799221,1,1,29,NA,1,6566,5,1,3,2
"61183",57799221,1,1,22,NA,1,4799,5,1,3,2
"61184",57799221,1,1,31,NA,0,9432,4,1,3,2
"61185",57799221,1,1,8,NA,1,7149,4,1,3,2
"61186",57799221,1,1,43,NA,1,4797,4,1,3,2
"61187",57799221,1,1,18,NA,1,11065,4,1,3,2
"61188",57799221,1,1,33,NA,1,7549,4,1,3,2
"61189",57799221,1,1,40,NA,1,5033.00000000012,5,1,3,2
"61190",57799221,1,1,47,NA,1,4865,4,1,3,2
"61191",57799221,1,1,16,NA,1,6127,4,1,3,2
"61192",57799221,1,1,5,NA,1,6583.00000000012,4,1,3,2
"61193",57799221,1,1,39,NA,1,4815,5,1,3,2
"61194",57799221,1,1,25,NA,1,9132,2,1,3,2
"61195",57799221,1,1,26,NA,1,5465,5,1,3,2
"61196",57799221,1,1,36,NA,1,8481,3,1,3,2
"61197",57799221,1,1,46,NA,1,3181.99999999988,5,1,3,2
"61198",57799221,1,1,44,NA,1,5281.99999999988,5,1,3,2
"61199",57799221,1,1,19,NA,1,4949,4,1,3,2
"61200",57799221,1,1,38,NA,0,4582,5,1,3,2
"61201",57799221,1,2,18,NA,1,5020,4,1,3,2
"61202",57799221,1,2,40,NA,1,5199,3,1,3,2
"61203",57799221,1,2,44,NA,1,10283,4,1,3,2
"61204",57799221,1,2,38,NA,1,5932,4,1,3,2
"61205",57799221,1,2,47,NA,1,3032,3,1,3,2
"61206",57799221,1,2,19,NA,1,6382,5,1,3,2
"61207",57799221,1,2,7,NA,1,3399.00000000001,4,1,3,2
"61208",57799221,1,2,43,NA,1,4349,4,1,3,2
"61209",57799221,1,2,20,NA,1,16017,3,1,3,2
"61210",57799221,1,2,26,NA,1,3132.00000000001,3,1,3,2
"61211",57799221,1,2,32,NA,1,14814,3,1,3,2
"61212",57799221,1,2,10,NA,1,15566,2,1,3,2
"61213",57799221,1,2,45,NA,1,3366.00000000003,5,1,3,2
"61214",57799221,1,2,28,NA,1,8432,4,1,3,2
"61215",57799221,1,2,9,NA,1,6849,3,1,3,2
"61216",57799221,1,2,25,NA,1,6615,2,1,3,2
"61217",57799221,1,2,13,NA,1,3616,3,1,3,2
"61218",57799221,1,2,27,NA,1,5332.99999999997,4,1,3,2
"61219",57799221,1,2,16,NA,1,7033,4,1,3,2
"61220",57799221,1,2,1,NA,1,4482.00000000006,4,1,3,2
"61221",57799221,1,2,17,NA,1,5617.00000000006,4,1,3,2
"61222",57799221,1,2,22,NA,1,5031.99999999994,5,1,3,2
"61223",57799221,1,2,4,NA,1,3149,4,1,3,2
"61224",57799221,1,2,34,NA,1,12317,3,1,3,2
"61225",57799221,1,2,21,NA,1,5665,4,1,3,2
"61226",57799221,1,2,36,NA,1,6966,4,1,3,2
"61227",57799221,1,2,29,NA,1,3666,4,1,3,2
"61228",57799221,1,2,12,NA,1,7082.99999999994,4,1,3,2
"61229",57799221,1,2,37,NA,0,7065,4,1,3,2
"61230",57799221,1,2,15,NA,1,10049,4,1,3,2
"61231",57799221,1,2,2,NA,1,15400,3,1,3,2
"61232",57799221,1,2,14,NA,1,4132,5,1,3,2
"61233",57799221,1,2,23,NA,0,11698.0000000001,4,1,3,2
"61234",57799221,1,2,6,NA,1,6265,3,1,3,2
"61235",57799221,1,2,24,NA,0,9516.00000000006,4,1,3,2
"61236",57799221,1,2,30,NA,1,6249,4,1,3,2
"61237",57799221,1,2,31,NA,1,13565.9999999999,2,1,3,2
"61238",57799221,1,2,39,NA,1,5182,3,1,3,2
"61239",57799221,1,2,5,NA,1,7399,4,1,3,2
"61240",57799221,1,2,41,NA,1,6166,5,1,3,2
"61241",57799221,1,2,11,NA,1,4981.99999999988,4,1,3,2
"61242",57799221,1,2,3,NA,1,12665,2,1,3,2
"61243",57799221,1,2,8,NA,1,6515.99999999988,3,1,3,2
"61244",57799221,1,2,35,NA,0,10849,3,1,3,2
"61245",57799221,1,2,46,NA,1,5765,4,1,3,2
"61246",57799221,1,2,42,NA,1,3415.00000000012,5,1,3,2
"61247",57799221,1,2,33,NA,1,4199,4,1,3,2
"61248",57967002,1,1,38,NA,0,27067,1,1,3,2
"61249",57967002,1,1,44,NA,0,16360,1,1,3,2
"61250",57967002,1,1,32,NA,0,16471,1,1,3,2
"61251",57967002,1,1,3,NA,0,16323,1,1,3,2
"61252",57967002,1,1,23,NA,0,16701,1,1,3,2
"61253",57967002,1,1,40,NA,1,16276,2,1,3,2
"61254",57967002,1,1,15,NA,1,15787,2,1,3,2
"61255",57967002,1,1,2,NA,1,16489,1,1,3,2
"61256",57967002,1,1,43,NA,1,16356,4,1,3,2
"61257",57967002,1,1,34,NA,1,16277,4,1,3,2
"61258",57967002,1,1,47,NA,1,16226,5,1,3,2
"61259",57967002,1,1,20,NA,1,16126.9999999999,1,1,3,2
"61260",57967002,1,1,24,NA,0,16406,1,1,3,2
"61261",57967002,1,1,5,NA,0,15943.0000000001,1,1,3,2
"61262",57967002,1,1,8,NA,0,16498,1,1,3,2
"61263",57967002,1,1,10,NA,0,15902.9999999999,1,1,3,2
"61264",57967002,1,1,18,NA,1,16453.0000000001,1,1,3,2
"61265",57967002,1,1,1,NA,1,16048,4,1,3,2
"61266",57967002,1,1,27,NA,1,16647,2,1,3,2
"61267",57967002,1,1,45,NA,1,15983,3,1,3,2
"61268",57967002,1,1,25,NA,1,16061,2,1,3,2
"61269",57967002,1,1,29,NA,1,15942,1,1,3,2
"61270",57967002,1,1,22,NA,0,15994,1,1,3,2
"61271",57967002,1,1,30,NA,0,16130,1,1,3,2
"61272",57967002,1,1,31,NA,1,15996,4,1,3,2
"61273",57967002,1,1,4,NA,0,16584,1,1,3,2
"61274",57967002,1,1,14,NA,1,10803.9999999999,1,1,3,2
"61275",57967002,1,1,19,NA,1,12965,1,1,3,2
"61276",57967002,1,1,42,NA,0,12075.0000000001,2,1,3,2
"61277",57967002,1,1,11,NA,1,15849,1,1,3,2
"61278",57967002,1,1,9,NA,0,16057,1,1,3,2
"61279",57967002,1,1,6,NA,1,16111,1,1,3,2
"61280",57967002,1,1,16,NA,0,16308,1,1,3,2
"61281",57967002,1,1,39,NA,0,16191,1,1,3,2
"61282",57967002,1,1,33,NA,1,15727.9999999999,3,1,3,2
"61283",57967002,1,1,36,NA,0,16061,1,1,3,2
"61284",57967002,1,1,35,NA,1,16091,1,1,3,2
"61285",57967002,1,1,26,NA,0,16663,1,1,3,2
"61286",57967002,1,1,7,NA,1,16077,4,1,3,2
"61287",57967002,1,1,17,NA,1,15963.0000000002,1,1,3,2
"61288",57967002,1,1,37,NA,0,16352,1,1,3,2
"61289",57967002,1,1,21,NA,1,14000,2,1,3,2
"61290",57967002,1,1,28,NA,1,8461,4,1,3,2
"61291",57967002,1,1,46,NA,1,8578,4,1,3,2
"61292",57967002,1,1,13,NA,1,16195,1,1,3,2
"61293",57967002,1,1,12,NA,0,16161,1,1,3,2
"61294",57967002,1,1,41,NA,1,10401,4,1,3,2
"61295",57967002,1,2,46,NA,1,6066,5,1,3,2
"61296",57967002,1,2,11,NA,1,16063,3,1,3,2
"61297",57967002,1,2,7,NA,1,15276,5,1,3,2
"61298",57967002,1,2,26,NA,1,16144,2,1,3,2
"61299",57967002,1,2,9,NA,0,16071,1,1,3,2
"61300",57967002,1,2,41,NA,1,9584.00000000003,1,1,3,2
"61301",57967002,1,2,25,NA,1,11799,3,1,3,2
"61302",57967002,1,2,23,NA,1,15994,2,1,3,2
"61303",57967002,1,2,37,NA,0,15706,1,1,3,2
"61304",57967002,1,2,34,NA,1,16174,4,1,3,2
"61305",57967002,1,2,40,NA,1,16240.9999999999,2,1,3,2
"61306",57967002,1,2,8,NA,0,16380,1,1,3,2
"61307",57967002,1,2,13,NA,1,11313,2,1,3,2
"61308",57967002,1,2,38,NA,0,14452,1,1,3,2
"61309",57967002,1,2,21,NA,1,8137,5,1,3,2
"61310",57967002,1,2,24,NA,0,16202,1,1,3,2
"61311",57967002,1,2,20,NA,1,15940.9999999999,2,1,3,2
"61312",57967002,1,2,19,NA,1,6640,5,1,3,2
"61313",57967002,1,2,30,NA,1,16163,1,1,3,2
"61314",57967002,1,2,36,NA,1,11828,3,1,3,2
"61315",57967002,1,2,15,NA,1,15928,1,1,3,2
"61316",57967002,1,2,18,NA,1,16113,4,1,3,2
"61317",57967002,1,2,42,NA,1,15795,2,1,3,2
"61318",57967002,1,2,4,NA,1,16261,3,1,3,2
"61319",57967002,1,2,31,NA,1,16410,1,1,3,2
"61320",57967002,1,2,44,NA,0,15659,1,1,3,2
"61321",57967002,1,2,39,NA,0,15974,1,1,3,2
"61322",57967002,1,2,2,NA,0,15799,2,1,3,2
"61323",57967002,1,2,3,NA,0,16113,1,1,3,2
"61324",57967002,1,2,17,NA,1,16750,1,1,3,2
"61325",57967002,1,2,10,NA,0,8876.00000000012,1,1,3,2
"61326",57967002,1,2,6,NA,1,13363,1,1,3,2
"61327",57967002,1,2,16,NA,1,14684,2,1,3,2
"61328",57967002,1,2,1,NA,1,10459,4,1,3,2
"61329",57967002,1,2,5,NA,1,13367,2,1,3,2
"61330",57967002,1,2,32,NA,0,17408,1,1,3,2
"61331",57967002,1,2,35,NA,1,14224.9999999999,2,1,3,2
"61332",57967002,1,2,45,NA,1,4745,5,1,3,2
"61333",57967002,1,2,43,NA,1,15880.9999999999,2,1,3,2
"61334",57967002,1,2,28,NA,1,9979,5,1,3,2
"61335",57967002,1,2,12,NA,1,15986.0000000001,1,1,3,2
"61336",57967002,1,2,33,NA,1,15896,5,1,3,2
"61337",57967002,1,2,22,NA,1,14104,1,1,3,2
"61338",57967002,1,2,27,NA,1,8292,4,1,3,2
"61339",57967002,1,2,29,NA,1,10679,2,1,3,2
"61340",57967002,1,2,47,NA,1,10429.9999999998,5,1,3,2
"61341",57967002,1,2,14,NA,1,11874.0000000002,2,1,3,2
"61342",57967002,1,1,40,NA,1,16237,5,2,3,2
"61343",57967002,1,1,10,NA,1,16964,2,2,3,2
"61344",57967002,1,1,36,NA,1,15878,5,2,3,2
"61345",57967002,1,1,5,NA,1,16343,5,2,3,2
"61346",57967002,1,1,15,NA,1,16189,2,2,3,2
"61347",57967002,1,1,31,NA,0,16174,2,2,3,2
"61348",57967002,1,1,19,NA,1,8700,5,2,3,2
"61349",57967002,1,1,8,NA,1,16158,1,2,3,2
"61350",57967002,1,1,6,NA,1,16242,2,2,3,2
"61351",57967002,1,1,3,NA,1,16241,1,2,3,2
"61352",57967002,1,1,2,NA,1,16137,3,2,3,2
"61353",57967002,1,1,22,NA,1,16298,3,2,3,2
"61354",57967002,1,1,16,NA,1,16306,4,2,3,2
"61355",57967002,1,1,43,NA,1,16215,5,2,3,2
"61356",57967002,1,1,12,NA,1,16872.9999999999,5,2,3,2
"61357",57967002,1,1,32,NA,0,16062.0000000001,1,2,3,2
"61358",57967002,1,1,33,NA,1,16197,5,2,3,2
"61359",57967002,1,1,11,NA,1,15969,4,2,3,2
"61360",57967002,1,1,44,NA,1,17094,5,2,3,2
"61361",57967002,1,1,47,NA,1,10700,5,2,3,2
"61362",57967002,1,1,23,NA,0,21872.9999999999,1,2,3,2
"61363",57967002,1,1,27,NA,1,14690,5,2,3,2
"61364",57967002,1,1,26,NA,1,5958,5,2,3,2
"61365",57967002,1,1,4,NA,1,16302.0000000001,4,2,3,2
"61366",57967002,1,1,13,NA,0,19283,1,2,3,2
"61367",57967002,1,1,28,NA,1,5845,5,2,3,2
"61368",57967002,1,1,29,NA,1,15157,5,2,3,2
"61369",57967002,1,1,41,NA,1,16148,5,2,3,2
"61370",57967002,1,1,35,NA,1,9796,5,2,3,2
"61371",57967002,1,1,30,NA,1,16256,5,2,3,2
"61372",57967002,1,1,37,NA,1,16297,1,2,3,2
"61373",57967002,1,1,34,NA,1,12113,5,2,3,2
"61374",57967002,1,1,1,NA,1,15914,4,2,3,2
"61375",57967002,1,1,39,NA,1,15945.0000000001,2,2,3,2
"61376",57967002,1,1,7,NA,1,16387.9999999999,3,2,3,2
"61377",57967002,1,1,9,NA,0,16737,1,2,3,2
"61378",57967002,1,1,20,NA,1,16004,1,2,3,2
"61379",57967002,1,1,14,NA,1,14395,2,2,3,2
"61380",57967002,1,1,18,NA,1,8121,4,2,3,2
"61381",57967002,1,1,17,NA,1,15748,4,2,3,2
"61382",57967002,1,1,45,NA,1,7828,5,2,3,2
"61383",57967002,1,1,24,NA,0,15957.9999999998,1,2,3,2
"61384",57967002,1,1,46,NA,1,4778.00000000023,5,2,3,2
"61385",57967002,1,1,21,NA,1,11636.9999999998,5,2,3,2
"61386",57967002,1,1,38,NA,1,9609,1,2,3,2
"61387",57967002,1,1,42,NA,1,10969,3,2,3,2
"61388",57967002,1,1,25,NA,1,13220.0000000002,2,2,3,2
"61389",57967002,1,2,11,NA,1,5823,5,2,3,2
"61390",57967002,1,2,16,NA,1,6533,5,2,3,2
"61391",57967002,1,2,23,NA,0,16129,1,2,3,2
